Associated Gene Name,gene_length_bp,FANTOM_Total_CAGE_TPM,Cytosol_TPM,PB_TPM,RNA enrichment in P-body (log2) (Fold change=sorted P-bodies/pre-sorted fraction),NEW_Log2FC_TPM,Cap_index,DepMap_Common_Essential,DepMap_Strongly_Selective,DepMap_Flag_Status,DepMap_Dependent_Cell_Lines
TRERF1,7732,0.622129148383483,12.846330172945036,35.33969370975387,2.26093793100017,1.4592188292201798,0.0484285504115187,0,1,strongly selective,15
PTPDC1,6301,3.421710316109162,51.00407541590605,138.15757292340024,2.26675840348277,1.437451799260379,0.0670869982095994,0,0,not flagged,1
HSDL2,3455,26.1294242321063,405.38680076731447,1100.6867551992943,2.26767029438621,1.4410104486529656,0.0644555377300115,0,0,not flagged,4
ARHGAP35,11245,1.036881913972471,108.52014798208272,293.4826637164819,2.2677461985519,1.4352285849690587,0.0095547410619423,0,0,not flagged,0
ZNF432,5985,2.0737638279449433,58.31406510060408,153.53086706885293,2.26884384405523,1.3964595183737851,0.0355619836203712,0,0,not flagged,1
NMD3,4869,25.81835965791451,294.78722963083675,791.029663165176,2.26962802101007,1.4240270673266766,0.0875830329904282,0,0,not flagged,1179
P2RY1,3106,3.5253985075064014,82.89508008520427,221.90292728780923,2.27140663464797,1.420461300547976,0.042528440817993,0,0,not flagged,0
CXXC4,5819,1.762699253753197,18.356740282472163,49.96021874659818,2.27210104423954,1.4439729329832616,0.096024633275239,0,0,not flagged,0
RABGAP1,8181,7.4655497806018,141.0880556041206,388.3022898402105,2.27744551120011,1.460519261288131,0.0529141162845805,0,0,not flagged,0
ZMYM5,3713,2.384828402136686,65.43342374867682,176.0726032299871,2.28014560308989,1.427932247873943,0.0364466394315017,0,0,not flagged,0
OTX2,2470,0.0,10.160691004994112,27.642476625827985,2.2824853684143,1.4429909972714174,0.0,0,1,strongly selective,7
LPL,4382,1.24425829676697,17.759235904781814,48.902022616597854,2.28275851027924,1.460807479084214,0.0700626031118795,0,0,not flagged,0
CCNT1,7265,38.98675996536496,440.62666709115257,1212.7189885767932,2.28364066636853,1.4605957265815934,0.0884802552299898,0,1,strongly selective,131
ARHGAP20,7125,2.903269359122922,37.20207388475669,101.91917715145304,2.28835632928786,1.453724379630037,0.0780405245179763,0,0,not flagged,0
KCNQ5,7600,4.665968612876122,48.96549210392504,135.70315766810907,2.28949793191867,1.4704287059470416,0.0952909572107027,0,1,strongly selective,9
ZBTB5,4627,2.073763827944942,67.14332400273156,187.02379150464608,2.29590246898101,1.477768228147405,0.0308856294910358,0,0,not flagged,3
TCEANC,5441,1.14057010536972,17.089472403302654,47.447359846638825,2.30463885720282,1.4726800305088583,0.0667410952458249,0,0,not flagged,0
LRRTM2,6095,0.311064574191741,22.849188760169408,61.234866619099115,2.31591885266575,1.421814721060678,0.0136138126152639,0,0,not flagged,0
ARHGEF10,10792,1.86638744515045,29.87373109411828,83.8999646769003,2.31946336251269,1.489481862039131,0.0624758735114247,0,0,not flagged,0
TSHZ2,12582,1.036881913972471,10.732528113376048,30.622561204211777,2.32104960373412,1.511732443781066,0.0966111528447985,0,0,not flagged,0
SMURF2,6961,7.672926163396289,90.40505929415124,258.13151997223775,2.33104275690283,1.513527216652142,0.084872751849328,0,1,strongly selective,53
GNAQ,6738,2.281140210739442,128.34453001073442,358.3476769722911,2.33135099413867,1.481266047418269,0.0177735678376682,0,1,strongly selective,346
FAM13C,6750,0.8295055311779771,17.949843171940994,50.49080937280383,2.33193122227196,1.491531757714955,0.0462124110629919,0,0,not flagged,0
MIER3,5763,5.3917859526568535,231.48596541240127,656.9641368160842,2.33315568419062,1.5048495269650548,0.0232920641346492,0,0,not flagged,8
OSBPL11,4191,8.19136712038252,83.10348667858106,238.4907029352165,2.33539043510433,1.5208390136263832,0.0985682724969679,0,0,not flagged,3
PTCH1,16591,2.695892976328424,36.720791879672966,105.56091958529193,2.33573789009406,1.523150582104413,0.0734159814734483,0,0,not flagged,1
GOLGA1,6009,4.3549040386843805,44.07228230060456,126.36773642542288,2.3405031124128,1.5194715062384827,0.0988127641990676,0,1,strongly selective,3
MTPAP,8382,11.302012862299948,218.9288532487818,628.7164750810143,2.3420144773187,1.521904514655777,0.0516241358531979,1,0,common essential,856
WDR47,4536,12.131518393477936,141.42007784240977,408.222540831583,2.34837087943704,1.5293022165614452,0.0857835646717475,0,0,not flagged,8
NFIL3,2085,5.184409569862364,89.74777561293848,260.01371124113047,2.3510110913485,1.534534358356339,0.0577664408332695,0,1,strongly selective,4
PANK1,4127,2.073763827944938,32.77753989853817,91.23225504873297,2.35101458102148,1.4765544451620018,0.0632678301777439,0,0,not flagged,1
ZNF623,4334,6.63604424942382,102.56503165657544,294.3853301161123,2.35911053207295,1.5210751871670825,0.0647008453294655,0,0,not flagged,1
SH2D4A,4148,1.555322870958707,18.32916306475765,53.43870526401404,2.36638638329665,1.5432271997905938,0.0848550948815115,0,0,not flagged,0
SUZ12,6547,3.21433393331466,99.1243632403943,283.6612483681888,2.36665296601231,1.5167627980845697,0.0324272845568684,0,0,not flagged,413
PTAR1,12200,12.442582967669663,153.0419847118443,439.6920630775954,2.36892568376016,1.522504548446256,0.0813017616773412,0,1,strongly selective,281
GABPB2,9189,3.94015127309539,58.829412020975894,173.26482935866412,2.37040448584317,1.558207362673666,0.0669758737634588,0,1,strongly selective,64
FOXO3,7721,11.405701053697182,126.37736664285042,370.3334649052087,2.37534007476097,1.5510116169509665,0.0902511371828971,0,0,not flagged,222
NR2C2,5897,11.9241420106834,189.61295947344763,562.4138390210582,2.37679943893813,1.568524090336065,0.0628867459470943,0,0,not flagged,19
MEGF9,6433,2.799581167725677,64.83779010432771,190.87546797057917,2.37773526953709,1.557577959179436,0.043178232373759,0,0,not flagged,0
PRDM6,9350,1.451634679561462,31.541335261013803,91.31920196480712,2.37829394194504,1.5333751653205507,0.0460232475115197,0,0,not flagged,0
CDC7,3599,35.15029688366679,463.9418503023069,1333.9528090662686,2.37957920679147,1.5236714517566272,0.0757644451794178,1,0,common essential,1185
ZNF782,4619,3.00695755052017,32.43834163010427,88.18140613653236,2.38303836962378,1.442493331516708,0.0926976349410407,0,0,not flagged,6
ZNF367,3646,4.769656804273363,73.47894256014432,217.2355406745173,2.38691653784377,1.5637274659000753,0.0649118868357323,0,0,not flagged,43
MED1,7330,15.864293283778776,195.39251188386788,583.1095109138827,2.39689042737077,1.577342582332825,0.0811919204621708,1,0,common essential,806
ZMYM2,11565,11.613077436491682,197.9235213016641,577.2248781327444,2.40383519322697,1.5441425114346303,0.0586745696525461,0,1,strongly selective,29
KCTD9,4380,5.18440956986236,135.9023571430053,405.57142956270894,2.40528290637721,1.5773149650782834,0.0381480474573887,0,0,not flagged,65
FBXL3,4651,15.24216413539532,263.77374422173466,789.4768931323133,2.41791639799555,1.5815596543427624,0.057784993651917,0,0,not flagged,1
ASB7,5397,6.0139151010403396,106.79266965386948,326.64682893134,2.41859134219074,1.6128280910713173,0.0563139316634026,0,0,not flagged,9
FBXO48,5666,1.970075636547697,39.17804482904062,118.43585927471815,2.41993428507543,1.5957422637006395,0.0502851953216252,0,0,not flagged,1
ZNF184,3122,5.495474144054098,257.6944915965914,738.2009735148314,2.42069396319552,1.5183155009092628,0.0213255398282125,0,0,not flagged,0
LMO7,13143,2.903269359122926,54.290286754972065,164.6177080530347,2.42401919611163,1.6001754504665062,0.0534767733356471,0,0,not flagged,0
CCDC121,2844,2.384828402136687,41.565746932329326,121.77006651716724,2.42854625907881,1.5504639183575104,0.0573748477567185,0,1,strongly selective,16
RGL1,5415,2.6958929763284263,79.38687493566526,243.4199984660453,2.43451248439071,1.616352836736919,0.0339589255593341,0,0,not flagged,0
MAP3K1,7716,5.702850526848592,102.28761983083616,312.6823613119011,2.4353752902845,1.611971398294875,0.0557530866030512,0,0,not flagged,10
TRAF6,4871,8.81349626876601,94.19853943517668,288.7448819444405,2.43784771665943,1.615915595737394,0.0935629822034668,0,1,strongly selective,38
ANKRD28,11276,2.3848284021366832,24.257969274784713,73.58742600345293,2.43898528339698,1.6006019204290982,0.0983111312873013,0,0,not flagged,0
ZNF300,4411,4.562280421478883,76.42226175983002,223.16964967234455,2.44022957276833,1.5459518551292242,0.059698317171201,0,0,not flagged,0
PTPN11,6996,8.191367120382523,185.52573080871284,571.5278353741588,2.4448528101019,1.6231519564866546,0.0441521889426123,0,0,not flagged,791
CNST,5922,3.318022124711911,51.22426474190248,158.14640113079565,2.44544545472327,1.6261710559557,0.0647744216814048,0,0,not flagged,0
BUB1B,4476,30.1732636965989,364.4101622381432,1122.059384465867,2.44844606530078,1.6224872031253117,0.0828002806268629,1,0,common essential,1166
KLF12,11209,4.56228042147887,102.2945543208564,314.19458715580896,2.44845974544321,1.61883387169495,0.0445994457062577,0,0,not flagged,1
MLLT10,6844,7.983990737588027,214.9184788799207,664.6086589225812,2.45064598508718,1.6286701384535545,0.0371489263240544,0,1,strongly selective,5
CCNG2,7471,3.421710316109158,76.23854080117474,236.33875232575147,2.45176818432332,1.6321356152879385,0.044881634408937,0,0,not flagged,0
TULP4,11123,0.0,136.87897724122288,425.1382799056851,2.4528998108116,1.6349598203188065,0.0,0,1,strongly selective,15
TAB2,5758,6.532356058026574,265.09831138664066,818.2305431494952,2.45534766316479,1.6259431226403496,0.0246412586480011,0,1,strongly selective,11
ADAMTS3,6585,2.38482840213669,24.24133008600265,76.09873606011784,2.45602645420389,1.6499981860692143,0.0983786118037198,0,0,not flagged,4
DUSP16,4039,9.85037818273849,127.43256478793806,399.9828177810119,2.45904223995395,1.650126888810857,0.0772987516898103,0,0,not flagged,2
ZDBF2,10282,9.85037818273848,116.99318728670612,360.5041682583944,2.46439580303127,1.6235081278666563,0.0841961691205054,0,0,not flagged,1
RPS6KA6,2890,0.622129148383483,43.28492895713082,134.67490611723787,2.46992940995319,1.6373182195929563,0.0143728813555322,0,0,not flagged,0
MXD1,6321,7.672926163396295,77.30724633210168,239.81378872727487,2.47072134512145,1.633112608686203,0.0992523537888598,0,0,not flagged,0
CARD6,4397,1.140570105369719,19.480238084447834,60.83962994470272,2.47166338844222,1.6424967752051016,0.0585501111652377,0,0,not flagged,2
NUP50,8318,9.43562541714949,137.41359131471074,429.8746186691337,2.47189755575924,1.6453198005714509,0.0686658817870468,0,0,not flagged,665
TSHZ3,5817,4.873344995670617,50.03099014358708,155.8087778371166,2.47515663158295,1.6386868631302132,0.0974065270682091,0,1,strongly selective,4
SETD5,10808,16.382734240765057,172.0577095545697,539.7779634304369,2.48141909268197,1.6494164221498993,0.0952165077820539,0,0,not flagged,237
ZNF518B,10905,6.8434206322183195,84.1179048374289,257.8945702324348,2.48360923953329,1.6161810185685854,0.0813551008604447,0,0,not flagged,0
HCFC2,5110,1.45163467956146,88.88273242060536,277.3864221166369,2.48475905440948,1.6418118008187514,0.0163320213052421,0,0,not flagged,0
POLD3,5508,20.8413264708467,307.4315292476867,978.5002924354249,2.48780574805609,1.670274968229059,0.067791766582456,1,0,common essential,1186
ZNF468,5281,1.65901106235595,44.61571070579501,137.0786643070627,2.49219076351975,1.6191622306788946,0.0371844589296313,0,0,not flagged,219
ISL1,3216,2.90326935912292,47.82223961296669,152.109797017604,2.49407159943313,1.6691526707667876,0.0607096067147745,0,1,strongly selective,32
CHML,7078,0.103688191397247,58.86596503177282,164.77376558887386,2.49590265213576,1.484823408810819,0.001761428549439,0,1,strongly selective,7
ZNF510,5921,7.2581733978073,77.4835190005742,232.04275223672977,2.4960977842598,1.5823052446099843,0.0936737707763829,0,0,not flagged,0
KLHL4,5818,0.0,51.46750798393558,161.37920147481523,2.49610738751442,1.6485299315770277,0.0,0,1,strongly selective,1
PABPC4L,4944,0.622129148383483,104.65319816330634,336.6231768771246,2.49715862139535,1.6854231197033906,0.0059446740214539,0,0,not flagged,0
ZBTB33,5313,15.449540518189776,191.14830802957272,599.4307613939673,2.49720230491032,1.648849285812637,0.0808248876354143,0,0,not flagged,0
IKZF5,4821,8.917184460163256,130.7907745954468,416.86338892163104,2.49721268893074,1.6722381963397717,0.0681790018275011,0,0,not flagged,1
TET3,11439,1.34794648816421,29.991449654191996,93.2485015205704,2.49859005628053,1.636203035944535,0.0449443592659351,0,0,not flagged,0
N4BP1,7839,5.184409569862359,58.135078681098385,187.07223514263856,2.49918989566426,1.6859435761300876,0.0891786798518255,0,0,not flagged,0
EHHADH,4700,2.7995811677256723,37.97260022161084,121.99764507247694,2.50541381563593,1.683560972429323,0.0737263487721966,0,0,not flagged,0
IPCEF1,8474,0.0,12.407011112783271,35.479442331340614,2.50666790138084,1.5150719590093753,0.0,0,0,not flagged,0
ZNF214,2949,1.86638744515045,59.68884207174715,180.12161690779672,2.50826592208307,1.5932765728252525,0.0312686153788511,0,0,not flagged,0
PLAG1,7833,3.732774890300897,175.55688500186253,554.1382235227074,2.51025635223106,1.6582511669383444,0.021262480763778,0,0,not flagged,0
USPL1,3904,6.117603292437588,431.6409621713348,1322.440371667078,2.51501416932577,1.6152764730872202,0.0141728979141911,1,0,common essential,1171
RAD21,6192,12.961023924655894,293.89159114961086,952.5089908574706,2.51988861334451,1.6964146870439758,0.0441013772253791,0,0,not flagged,1182
SHOC2,4433,4.35490403868438,251.16360327925176,788.4464421481093,2.52025834762223,1.650346202025312,0.017338913687436,1,1,both,227
ZNF701,6294,2.48851659353393,26.028030111327897,83.56552835809958,2.52115470711955,1.6824602639157236,0.095609102298175,0,0,not flagged,2
ZNF264,3042,9.02087265156051,393.5426265574897,1269.3902320398429,2.52321700175212,1.689518537957341,0.0229222250470565,0,0,not flagged,0
ZNF567,4724,1.7626992537532,68.24782428928341,200.41313733837865,2.53532990942164,1.5539827318650363,0.0258279186495618,0,0,not flagged,0
ERCC6L,4361,8.19136712038253,110.77135336174042,351.6926659396258,2.54039508085286,1.66664120234725,0.0739484250375852,0,1,strongly selective,138
TOPORS,4098,8.91718446016325,277.1752264439105,844.9558787688838,2.54539238364073,1.6080427179227574,0.0321716503114961,0,0,not flagged,2
ZMYND11,5300,11.1983246709027,136.71185904611073,450.4012098315744,2.54612541980411,1.7199988146547722,0.0819118747198491,0,0,not flagged,2
RCHY1,6565,3.525398507506409,43.788240755869914,145.62247541590605,2.5530797281813,1.7333872788392666,0.0805101654382819,0,0,not flagged,8
ZBTB39,6170,8.81349626876601,92.95544509208214,305.35188273996204,2.55497946810457,1.7157535101547996,0.0948142011480372,0,0,not flagged,125
FRS2,7266,11.6130774364917,491.2423873669854,1610.183775467436,2.55673067427593,1.7126979933158228,0.0236402186275837,0,1,strongly selective,63
DLEU7,3656,0.0,13.344796066034135,43.9422010920027,2.55815785599537,1.7185774707070227,0.0,0,0,not flagged,0
PUM1,6621,31.62489837616039,515.8731387493807,1729.601690313617,2.5603378518337,1.7453319803076035,0.061303634557961,0,0,not flagged,185
ZFP37,6354,0.622129148383483,33.10406739538705,99.27516223493473,2.56270983616294,1.5841339013258129,0.0187931332108807,0,0,not flagged,1
SESN3,10370,8.606119885971513,219.23672099554412,725.3173572116842,2.56328962877692,1.7260769979314536,0.0392549197364908,0,0,not flagged,0
RC3H2,11545,4.977033187067864,182.46892616498965,605.3736716690933,2.56646557664554,1.730119901554106,0.0272760589524574,0,0,not flagged,0
ZNF717,6917,2.3848284021366837,35.9735755785072,119.36377495954714,2.57086061336273,1.7300754729192218,0.0662938938869764,0,1,strongly selective,3
ZNF699,3623,1.34794648816421,28.45683766138728,95.94895155584614,2.57219583365378,1.7531351597445226,0.0473681054867604,0,1,strongly selective,11
ZNF445,10930,2.07376382794494,46.27264057031129,154.99482961679846,2.5737438597113,1.7437700852725977,0.0448161981331896,0,0,not flagged,0
ZBTB34,6606,1.45163467956146,146.8355690960012,491.8325552488627,2.57683405029988,1.7438968307545424,0.009886124244272,0,0,not flagged,5
ESF1,3216,7.776614354793536,155.480409037283,439.1956008373966,2.58989359458774,1.4980708572411805,0.0500166831496356,1,0,common essential,1100
DCUN1D3,6248,2.7995811677256737,30.586273085010863,102.81845557903344,2.59237072750969,1.74881171997058,0.0915306405571079,0,0,not flagged,3
HIPK1,9215,14.516346795614634,148.39378605470924,511.94850270549586,2.59681495716911,1.7864989776706222,0.0978231446312907,0,0,not flagged,53
WDHD1,6385,21.15239104503845,268.1015201716568,900.7140704423991,2.60013139389415,1.748252005589663,0.0788969455730622,1,0,common essential,1164
TAOK1,16980,0.207376382794494,231.7050766618893,774.2186267534222,2.60036528477086,1.7404077346539295,0.0008950014638527,0,0,not flagged,3
FGD6,10044,3.21433393331466,44.723080291971335,154.0348871405764,2.60411716569714,1.7839367891417075,0.071871926359502,0,0,not flagged,6
PJA2,5222,17.108551580545786,177.28924578422345,594.952324294108,2.60651051081377,1.7466119141877845,0.0965007860734451,0,0,not flagged,0
PPIL4,2646,29.96588731380439,424.4913732102611,1452.7874514217565,2.61740870886629,1.774992451046338,0.0705924530036598,1,0,common essential,1120
FRYL,18170,4.562280421478878,52.47654505807583,179.90764708476078,2.62097717012923,1.7773171591981116,0.0869394205817055,0,0,not flagged,2
ZNF189,3312,2.38482840213669,163.04675679950415,556.9088135891025,2.62119448236951,1.7720928047578923,0.014626653414942,0,0,not flagged,0
GPBP1,6493,25.403606892325552,409.5493731765255,1364.7557435490676,2.62297800743257,1.736508822334266,0.0620281913638187,0,0,not flagged,20
BMPR1B,6312,3.42171031610916,49.02993963047566,170.3019131606076,2.62510411383198,1.796150245583319,0.0697881813010089,0,0,not flagged,2
PCDH9,6900,1.7626992537532011,236.4137083247658,790.7204568848798,2.62682465203271,1.741811279853604,0.0074559942663381,0,0,not flagged,0
ACBD5,4339,6.947108823615566,150.68451311519766,525.988186658231,2.62721849272844,1.8034309375050273,0.0461036683863094,0,1,strongly selective,13
SIX4,6658,4.2512158472871375,185.94445457155928,654.2448743030213,2.62936241278438,1.8149034592447129,0.022862826735449,0,0,not flagged,5
REST,7875,11.405701053697223,127.4464443697022,439.9465711349162,2.62975125295305,1.787356800074025,0.0894940703140455,0,1,strongly selective,49
SERTAD4,5467,2.903269359122918,86.14965547208267,306.37050924666306,2.63332933407948,1.8302401353750213,0.0337003014488402,0,0,not flagged,0
IKZF3,2778,1.036881913972471,129.23829776257728,453.7943946030896,2.64021555389199,1.8119253000589115,0.0080230236077336,0,1,strongly selective,32
ZNF148,10574,1.970075636547696,105.4756575955,352.9335379553051,2.64427494366613,1.7423905516241198,0.0186780123628425,0,0,not flagged,3
RPS6KA5,5133,4.5622804214788815,138.04999434298884,494.0046637549731,2.64785394013727,1.8392585354407656,0.0330480304848385,0,0,not flagged,0
TGS1,3869,14.7237231784091,177.2018576731534,615.4074552568295,2.6497282792929,1.7960902224830402,0.083090117517655,0,1,strongly selective,921
ZNF217,6181,2.281140210739438,164.9920335944982,588.9944925292749,2.65508553476063,1.8357948326918827,0.0138257597111979,0,1,strongly selective,480
STOX2,10952,1.14057010536972,33.42086387767367,119.51836090300836,2.65536750721858,1.8381004311783664,0.034127487235052,0,0,not flagged,0
GCNT1,6477,2.07376382794494,24.197797639000143,84.33933409364415,2.65863623872389,1.80090484626964,0.0857005194804426,0,0,not flagged,0
HOOK3,15250,3.836463081698141,47.93884911635838,171.2761121290281,2.66046579626818,1.836840089765872,0.0800282683546737,0,0,not flagged,0
NAPEPLD,7561,3.110645741917413,41.55511440646385,147.52097042422977,2.66570740403635,1.827572756255802,0.0748559060983732,0,0,not flagged,0
DCP1A,6154,12.027830202080688,237.97511837458293,859.8786064820124,2.66626083867645,1.8532784171397616,0.0505423856251575,0,0,not flagged,11
ZNF483,5738,9.746689991341237,207.74103130619972,751.6902193132945,2.66842235239818,1.8553017859904668,0.0469175007462782,0,0,not flagged,0
ATF7IP,8410,12.131518393477895,144.1553029518117,518.5504960393118,2.66903107432974,1.846788320720146,0.0841558939911716,0,0,not flagged,58
PLSCR4,4227,2.281140210739438,25.51795225091808,88.79497275603636,2.67359835579638,1.798562649296234,0.0893935449172794,0,0,not flagged,0
MTF2,5909,12.131518393477949,254.2535941933223,906.22500884598,2.67628960096389,1.8335603150295656,0.047714245424801,0,0,not flagged,27
KLHL2,3872,4.458592230081634,48.25517737637984,175.54715996484106,2.68453400918811,1.8628862506436636,0.092396142186062,0,0,not flagged,6
ZNF225,5284,5.70285052684859,58.73237451133466,205.54519656880788,2.69258769467912,1.8070523553921312,0.0970989266873248,0,0,not flagged,10
RUNX1T1,13527,1.140570105369718,14.841102888042736,54.46398111533461,2.69674057877551,1.874997233413991,0.0768521122704875,0,1,strongly selective,5
ARHGAP5,10887,7.050797015012812,158.51785616145227,532.6582618895803,2.69703039677924,1.7485009531928868,0.0444795128179849,0,0,not flagged,37
ZNF426,2760,13.479464881642135,177.0223317613121,651.3614157906953,2.69708878418562,1.8794675445739308,0.0761455616787217,0,1,strongly selective,3
ZNF281,4895,12.857335733258632,204.5036554103664,743.8412343329459,2.70426993582397,1.862816944687942,0.0628709335657522,0,1,strongly selective,47
SAMD9,6852,2.17745201934219,24.443862401857988,82.32668489018766,2.70706665401768,1.7514730110105257,0.0890797036714083,0,0,not flagged,1
TNFAIP3,5023,0.8295055311779771,16.371494663043737,59.83414117401722,2.71013801205954,1.869143016356683,0.0506676725766807,0,1,strongly selective,18
DIS3,7602,27.58105891166775,315.1746818366846,1099.923025337078,2.71509598580667,1.8031463552907223,0.0875103886864857,1,0,common essential,1066
IPP,3705,2.281140210739439,37.52361847374891,140.6803206790958,2.71534931411036,1.9062677895480795,0.0607921171657605,0,0,not flagged,32
MED13,12677,1.24425829676697,429.26848294438014,1585.0397831197304,2.71666433996692,1.8845423867320812,0.0028985549748085,0,0,not flagged,75
BLZF1,3820,16.69379881495679,196.5949044405378,705.4254664043739,2.71943504603423,1.843214799264132,0.0849147075427176,0,0,not flagged,8
ZCCHC7,3992,9.85037818273848,192.2357777886043,709.078520047288,2.72008244898759,1.883013826296562,0.0512411284520128,0,1,strongly selective,28
IKZF2,12220,0.518440956986236,13.589992576269358,51.631669097865235,2.72094689307257,1.9249297664330551,0.0381487299626292,0,1,strongly selective,4
SETD2,10019,10.161442756930226,135.16569362997836,498.0340686807719,2.72329537551031,1.8814376432720683,0.0751776762582049,0,0,not flagged,489
RMI1,3503,6.32497967523208,139.4284017655132,511.6826353508097,2.73259889953618,1.875649530602464,0.0453636389368448,0,0,not flagged,791
LCOR,11116,2.177452019342188,174.0249852837512,644.4595981536428,2.73387560140422,1.888734951130963,0.0125122953798376,0,0,not flagged,0
TTF1,3113,5.59916233545135,113.95265113461872,426.7667928292571,2.73671435937277,1.9049206389033129,0.0491358672194185,1,0,common essential,444
ZNF484,3428,2.38482840213669,219.65428526132905,771.299033923559,2.73894133275979,1.812008684317693,0.01085719042221,0,1,strongly selective,10
INSIG2,3949,2.90326935912292,93.74325028234018,351.64399153416525,2.73927372242691,1.9072159805452993,0.0309704362754515,0,1,strongly selective,1
TXLNG,4460,31.2101456105714,375.6406761156765,1382.6279607917163,2.74414649565016,1.8799598369625588,0.083085106579247,0,0,not flagged,5
ZNF609,12111,4.562280421478874,71.93744886278343,271.4523173235158,2.74646629076902,1.9157365087447704,0.0634201030701153,0,0,not flagged,7
NCOA2,10026,11.716765627888932,156.7087559335771,594.3781655300444,2.74653866135207,1.923227541267785,0.0747677789801051,0,0,not flagged,2
ZKSCAN2,7970,4.87334499567062,61.298742120530015,232.3468318907719,2.74754218475567,1.9221773543309375,0.0795015497396063,0,0,not flagged,0
ZNF654,4966,5.28809776125961,58.844230285217385,221.10433983727137,2.75423757595195,1.9095745695180255,0.089866036748688,0,1,strongly selective,2
FGF2,6775,0.414752765588989,25.614962024183978,99.24862156039312,2.75640535048503,1.9536425529906416,0.0161918165327516,0,0,not flagged,0
SBNO1,11124,10.368819139724714,119.80289642588438,455.09461020129805,2.75672410107515,1.9254149954963589,0.0865489854507761,0,0,not flagged,1182
SYT1,6494,0.0,22.091411632747253,83.71073446036925,2.75779766179556,1.921446449530708,0.0,0,0,not flagged,0
BTBD8,1955,1.9700756365477,20.47120334208249,69.3852758006406,2.76459833897671,1.7605369710806034,0.0962364353295163,0,0,not flagged,3
ZNF830,1657,7.77661435479354,166.15220166905746,648.0605388839596,2.76737330660716,1.963558613706636,0.046804160743431,0,1,strongly selective,1171
