Associated Gene Name,gene_length_bp,FANTOM_Total_CAGE_TPM,Cytosol_TPM,PB_TPM,RNA enrichment in P-body (log2) (Fold change=sorted P-bodies/pre-sorted fraction),NEW_Log2FC_TPM,Cap_index,DepMap_Common_Essential,DepMap_Strongly_Selective,DepMap_Flag_Status,DepMap_Dependent_Cell_Lines
RAPGEF2,12005,0.518440956986236,46.58384453804663,179.77745134482996,2.77209400446733,1.9480810486232296,0.0111292007374532,0,1,strongly selective,7
PLEKHA3,14193,1.86638744515045,29.733812534851037,115.02994785334796,2.77640683734972,1.951473439233885,0.0627698665605984,0,0,not flagged,3
OTUD4,9085,8.91718446016326,193.27809868732703,749.9244286107154,2.77759603448506,1.956011648066315,0.0461365489454079,0,1,strongly selective,9
ZNF25,4244,0.207376382794494,14.193544903269954,54.540984458173405,2.78011450291396,1.9413541917572348,0.0146106123739896,0,0,not flagged,0
ZNF644,7600,20.84132647084668,314.4729915823125,1087.3527962133992,2.78909069290903,1.7897794747445588,0.0662738201013091,0,1,strongly selective,21
MRFAP1L1,2180,20.7376382794494,416.66564907578703,1657.5006280879577,2.79046677734554,1.992021425905113,0.0497704534209813,0,0,not flagged,2
CSRNP3,12565,7.154485206410052,98.60726772811908,384.0624884686709,2.79098344472355,1.9614664382885192,0.0725553538927421,0,0,not flagged,0
CECR2,10247,0.103688191397247,26.828678698971142,105.75432231974744,2.79408663265977,1.978467489697316,0.0038648266118757,0,0,not flagged,28
PPFIA2,8300,0.0,11.747925289151908,43.113954332879985,2.79511879826954,1.874855958785325,0.0,0,0,not flagged,3
KRIT1,6204,8.398743503177025,106.46905989335824,411.8496519985785,2.79751889892249,1.9515830600881192,0.0788843586257772,0,0,not flagged,7
FNIP1,6674,5.702850526848591,140.04025490703626,552.5025693299546,2.8048547231221,1.980062676045094,0.0407229373485098,0,1,strongly selective,25
BNC2,14812,0.933193722575224,20.205770415932683,80.50651733091797,2.81035002810924,1.9938035858804,0.0461845157776998,0,1,strongly selective,1
HOOK1,6845,4.35490403868438,59.96823412752713,222.55977689043604,2.81195011088426,1.891746747811353,0.0726201813684114,0,0,not flagged,4
RNF111,7181,5.59916233545135,111.87238551787937,446.01843213064154,2.81759918943094,1.9951527579243584,0.0500495480589934,0,0,not flagged,1
ZNF813,6285,1.7626992537532,51.05971504318384,200.52074052026455,2.83216895052871,1.97328349843199,0.0345223088742738,0,0,not flagged,2
PGGT1B,3246,2.28114021073944,76.1560840062692,280.8442658963689,2.83476548712202,1.882601088003164,0.0299534861922739,1,0,common essential,255
MYLIP,3033,13.5831530730394,157.28928564717847,637.7738061713684,2.83634515237925,2.0195553479324317,0.0863577771184509,0,1,strongly selective,14
THRB,8709,3.940151273095389,52.444061505874515,214.33328276873468,2.83952735848871,2.030796815949772,0.0751305516765522,0,0,not flagged,0
PLK4,4482,7.98399073758803,267.8776079707603,1030.361583880052,2.843515608074,1.943464960529087,0.0298046215884513,1,0,common essential,1099
SOX5,8879,2.384828402136689,48.68029459921943,196.91063616466076,2.8459804022294,2.0159081706804804,0.0489896049678986,0,1,strongly selective,16
LATS1,8643,17.62699253753203,200.8176116095956,807.2481573411836,2.85230210480122,2.00707247655883,0.0877761287779889,0,1,strongly selective,1
WDR89,3208,11.302012862299897,140.67958576070598,569.3069358060638,2.85248811999077,2.0167164768886514,0.0803386845446393,0,1,strongly selective,64
ZNF611,7148,1.45163467956146,15.44140738287672,63.35708475506036,2.85455538183713,2.03599539371951,0.0940092210228975,0,0,not flagged,0
ALKBH8,4506,6.01391510104034,63.9523375882745,248.20236426342555,2.85885869227026,1.9562804124865525,0.0940374555150424,0,1,strongly selective,6
VPS4B,4315,13.064712116053146,161.5653835351537,665.3588591041606,2.86220415554285,2.041946929953759,0.0808633126118287,0,1,strongly selective,152
NRG1,7657,0.103688191397247,71.43000324095964,293.97808052340355,2.86470202135122,2.04095361248122,0.0014516055815854,0,0,not flagged,0
NIPAL1,5981,1.86638744515045,38.75096431150623,160.63711296194887,2.86631670488033,2.0512186856479615,0.0481636387199858,0,0,not flagged,0
BCL11B,7855,0.8295055311779771,10.525565267173064,43.99057923716429,2.86987821358733,2.0622547944666043,0.0788086444881989,0,1,strongly selective,16
RFX7,7670,2.073763827944944,254.2722448064036,1024.5490310676785,2.8759659315288,2.010500474326153,0.0081556830141797,0,0,not flagged,2
CTTNBP2,7035,2.59220478493118,32.93999567424107,136.51770837975184,2.87697687504833,2.0508435957334066,0.0786947518319886,0,1,strongly selective,2
CDK19,7620,3.732774890300897,66.3169090867368,276.3948064194869,2.87732275117192,2.0591165018128432,0.0562869250347411,0,0,not flagged,1
MYSM1,8938,15.24216413539531,221.0442848076772,885.9628334284224,2.88086828055598,2.0028617630672643,0.0689552509745139,0,1,strongly selective,29
ZNF570,2952,4.354904038684384,48.4265766378885,200.08373120812817,2.89170877364504,2.0465071612722405,0.0899279763516702,0,0,not flagged,0
CEP97,9550,10.679883713916457,154.72906764104422,644.2939668918638,2.89485651480946,2.0579039910370756,0.0690231245928057,1,1,both,273
PTPN12,5547,1.762699253753202,79.42147752729805,332.00599541952505,2.90102888336807,2.063470002828411,0.0221942389972201,0,0,not flagged,6
CDKL5,3576,3.3180221247119137,78.24019462959735,330.7583523689752,2.90430847044703,2.0796549597547944,0.042408152745785,0,0,not flagged,0
ZNF700,3319,3.940151273095398,56.26501490644497,225.4970884065889,2.90972582628005,2.0026063437557373,0.0700284409352225,0,0,not flagged,1
AKAP11,9913,11.820453819286172,126.51446511978786,526.4001127704312,2.91055130643612,2.0567708293068767,0.0934316388888353,0,0,not flagged,0
MPHOSPH8,4786,4.14752765588989,108.34358341814068,448.5292957080444,2.91438089085311,2.049487516213206,0.0382812486447207,0,0,not flagged,68
ZNF14,2949,3.83646308169815,89.85532822331719,369.4843631321688,2.91852395486698,2.0397158466903993,0.0426959998650653,0,0,not flagged,1
DICER1,12292,38.260942625584235,395.8978183029255,1678.836525294865,2.9202596358782,2.084233887005579,0.0966434793442293,0,0,not flagged,728
DGKH,18925,0.0,25.88045200060259,110.4449199174234,2.92048961658803,2.0929656236716996,0.0,0,0,not flagged,0
USP32,7755,8.087678928985277,89.2883465287319,383.78675884411587,2.92541251244508,2.1036371606620965,0.0905793336242682,0,1,strongly selective,106
FRMD4B,10016,3.421710316109158,59.18198899283544,251.34492579382916,2.92585234450017,2.086252121031108,0.0578167509125688,0,0,not flagged,0
ELK4,10973,6.221291483834831,95.74230794950758,412.9062459588566,2.93154970542853,2.1084700153361555,0.0649795437051277,0,0,not flagged,1
SKIL,7782,9.85037818273848,113.99842316790593,478.7409417029213,2.93365058364417,2.070134907328809,0.0864080213480677,0,0,not flagged,12
RASSF9,1826,1.347946488164213,45.20874656915785,186.0332505604251,2.93554048642817,2.040645144765335,0.0298160553091689,0,0,not flagged,0
SPOPL,6468,5.080721378465109,162.68944809152393,687.4878810551348,2.94153377797569,2.0791459098712113,0.0312295692072595,0,0,not flagged,6
KIAA0232,8499,9.331937225752243,96.45508137857064,417.85560583578746,2.9474367525702,2.114960304161824,0.0967490472495263,0,0,not flagged,0
TMCC1,7912,2.7995811677256737,76.77603482424392,336.2380781349743,2.95100485189191,2.130610166703569,0.0364642583344462,0,0,not flagged,2
L3MBTL3,5111,5.495474144054097,73.00512313318266,317.10109387369175,2.95565148490944,2.1187211340254044,0.0752751849213204,0,0,not flagged,3
ZNF28,5974,0.72581733978073,14.922149153591748,62.5449057455765,2.95572791880468,2.0667012047976647,0.0486402683896258,0,0,not flagged,1
ZNF175,4626,2.07376382794494,121.93606915319396,541.2379861939539,2.9591497144939,2.1500464974433906,0.0170069762158691,0,0,not flagged,0
ATXN7,9172,1.555322870958711,90.86001746657858,398.41844826633286,2.96041729991707,2.1324443999553244,0.0171177918992896,0,0,not flagged,5
STARD13,8388,1.244258296766966,31.442314772677225,138.8834431808336,2.96468715963499,2.1427403917473504,0.0395727320257032,0,0,not flagged,2
ZFP62,4198,8.813496268766007,126.5002284304416,544.8404199168763,2.96519835153111,2.106606182670126,0.069671781451464,0,0,not flagged,0
HIVEP2,9774,2.592204784931184,87.9080969943795,391.5033255593824,2.96804221885971,2.1548293476625364,0.029487668071087,0,1,strongly selective,4
FNBP1L,5798,10.36881913972472,127.51030482588897,550.953629871082,2.97129970871006,2.11123010389119,0.081317499427854,0,0,not flagged,2
PEAK1,16711,7.776614354793543,88.57329590800315,394.4813759919585,2.97696777686519,2.1548871801950766,0.0877986336070269,0,0,not flagged,0
CWC22,3328,24.15934859555859,253.6827257957432,993.4492923189008,2.97774024095862,1.9693787000732943,0.0952345041223299,1,1,both,1181
EHBP1,8219,2.07376382794494,67.33573090600561,294.07143532213746,2.98227339698492,2.1265573128835102,0.030797376074223,0,1,strongly selective,2
TET2,16474,7.050797015012812,81.48401084032555,347.172309541443,2.99103793737279,2.0909274962511932,0.0865298227504953,0,0,not flagged,0
ZC3H12C,9719,7.880302546190786,88.64017659986239,399.93826103652856,2.99145659195311,2.1736179688354778,0.0889021530469629,0,0,not flagged,3
CPEB2,7177,1.970075636547692,22.14597839412649,97.43657645815313,2.99197986558153,2.136915464150175,0.0889586181963489,0,0,not flagged,1
RLF,6246,8.917184460163257,247.4352650510324,1047.4411136204326,2.99273046516101,2.081701571266006,0.0360384541723433,0,0,not flagged,9
KATNAL1,8105,3.525398507506403,80.23973643004688,363.87684315283826,2.99461481321175,2.180921330419501,0.0439358186399309,0,0,not flagged,0
F3,2875,0.103688191397247,18.998813721748164,83.84191248613428,2.99791760420357,2.141175188121268,0.0054576139813694,0,0,not flagged,134
SMC3,4275,31.10645741917413,381.7536062121485,1532.175237023402,3.003669933187,2.0048392444129157,0.0814830741949497,1,0,common essential,1163
ZNF480,4836,4.97703318706786,59.51889714216347,235.45731969218016,3.01866385200525,1.983864771581199,0.0836210586224405,0,0,not flagged,0
PANK3,10580,8.398743503177018,231.52451057503364,1066.7513184245129,3.0328546033996,2.2039382671911776,0.0362758287764746,0,0,not flagged,7
RGS17,7899,1.03688191397247,40.61884314668132,179.59523131589776,3.03431343736274,2.1442531802958107,0.0255271158321304,0,0,not flagged,0
E2F8,4140,8.91718446016325,121.06440566185957,558.3833770266575,3.0347498453246,2.2053879092213253,0.0736565335732907,0,0,not flagged,6
NCKAP5,9545,0.103688191397247,18.642018442503712,86.25769304821561,3.03992925460799,2.2094886149775035,0.0055620689206506,0,0,not flagged,0
CLOCK,11762,4.769656804273369,134.0821145220228,620.5464000214183,3.05553288194088,2.2103379374059062,0.0355726550202186,0,0,not flagged,0
ANKRD50,8794,6.947108823615559,133.07155763130126,613.4179612259107,3.06583200213666,2.204583271697441,0.0522058127767901,0,1,strongly selective,1
ESRRG,10880,0.0,28.89377242429326,133.31339078772257,3.07979835471268,2.2056002089198294,0.0,0,0,not flagged,3
ABL2,13257,6.013915101040336,98.97759476448148,475.83961205416784,3.08316999653499,2.265186053424529,0.0607603681959591,0,0,not flagged,0
MTF1,8024,3.3180221247119137,110.30117678136996,531.2337070902405,3.08760340128389,2.2677948737363516,0.0300814752982067,0,1,strongly selective,133
NR6A1,7124,1.347946488164213,144.00549222676725,698.8854835973099,3.09551388528015,2.2788527082087264,0.009360382491812,0,0,not flagged,30
ASH1L,13296,4.25121584728713,152.08068817962763,713.6146943098184,3.09845494685505,2.2302337131063728,0.0279536862843879,0,1,strongly selective,77
CAMSAP2,7777,0.414752765588989,106.050672560037,499.0944628529892,3.11447756613517,2.2344520019257277,0.0039108923647248,0,0,not flagged,50
MED13L,12813,6.013915101040346,91.018122815746,448.40424233029586,3.12194710376324,2.3004478662920778,0.0660738204106308,0,1,strongly selective,74
POU2F1,15782,7.36186158920455,124.58979473033288,615.5954385002299,3.12410810431213,2.304704285434899,0.0590888010140706,0,1,strongly selective,80
LIN28B,5505,25.61098327512001,473.58818900224384,2270.3149697523445,3.12486963918045,2.2611633474136568,0.0540785937442343,0,1,strongly selective,33
CHD7,12738,2.9032693591229237,91.46576620082352,452.6181024022105,3.12586344744334,2.3068646605132472,0.0317415955686465,0,1,strongly selective,35
ZBTB37,19464,1.7626992537532,46.30759888601716,228.28025872070145,3.13388303266474,2.3012369294654618,0.0380650108439428,0,0,not flagged,3
KLHL20,4254,8.50243169457427,110.01789959930632,548.5890851698251,3.14478652174797,2.3178828243633087,0.0772822579374881,0,1,strongly selective,3
PRTG,14388,6.63604424942382,82.1740228713399,410.2849344802521,3.14670978291671,2.3197314861356486,0.0807559861078469,0,0,not flagged,1
RBM26,9018,12.027830202080626,253.2005438937143,1260.2963819916915,3.1605113617707,2.315365111126942,0.0475031767985835,0,0,not flagged,7
ZFX,9037,13.997905838628366,297.976509930723,1505.496242390774,3.16117483185994,2.336929764618186,0.0469765413450971,0,0,not flagged,313
ZNF280B,5733,8.502431694574264,329.8762037747579,1644.6773801980771,3.16554262422306,2.317773035539355,0.0257746136195376,0,0,not flagged,0
ZNF292,13128,9.43562541714949,181.4373417982354,832.0376627608242,3.17571685516774,2.197115252125794,0.0520048702413323,0,0,not flagged,2
CTTNBP2NL,7404,2.073763827944943,134.42008104076987,698.7539384941377,3.20519754864135,2.377949154147859,0.0154274853272552,0,0,not flagged,0
UBN2,16386,4.251215847287131,92.84930015402624,486.5282200134702,3.21504407980189,2.3894348273748016,0.0457861916054817,0,0,not flagged,4
ZNF37A,9626,4.56228042147888,53.878834109811855,270.7197262264927,3.23991461725292,2.328795025382302,0.0846766730731473,0,0,not flagged,30
ZNF507,11239,7.67292616339629,224.6972165464316,1192.3973846056128,3.2556610318947,2.407758852110138,0.034147846961917,0,0,not flagged,0
ZNF804A,4690,0.0,22.072927511745025,90.6893610591334,3.25890072301621,2.0381609461359873,0.0,0,0,not flagged,0
ZEB1,8561,9.85037818273848,119.6396936970087,606.4910031975343,3.26269893349376,2.3416933280875596,0.0823336961032755,0,1,strongly selective,98
UTP3,2072,16.590110623559543,177.6195119833499,1001.8625881088592,3.26916167569378,2.4957558461905864,0.0934025233957106,0,0,not flagged,1037
ARL13B,4160,9.331937225752249,101.26578309694672,524.2800211638533,3.26934218919752,2.3720758467845333,0.0921529162206579,0,0,not flagged,10
JAKMIP2,6214,5.910226909643088,62.47059646897844,323.7553722735017,3.27300012171097,2.373468561812459,0.0946081395681563,0,0,not flagged,0
RNF20,4690,11.716765627888936,120.50570048789416,675.4593882999452,3.28611241115963,2.486669279869268,0.0972299698723877,1,0,common essential,1042
ZNF721,6390,3.00695755052017,120.99396056151694,587.1474206010979,3.2866874970559,2.2786930819230333,0.0248521292845136,0,1,strongly selective,1
ZNF624,5090,3.21433393331466,44.29875766309734,223.99761625910776,3.31797089969475,2.3378840027881806,0.0725603629284694,0,0,not flagged,0
KLHL8,7354,6.0139151010403396,210.35124470035265,1189.4812741248409,3.32099334074133,2.4994038450266554,0.0285898717148416,0,1,strongly selective,1
ARHGAP11A,6428,0.0,93.61608704343608,531.4406988583701,3.36633959747615,2.504953394167105,0.0,0,0,not flagged,189
FBXO30,9009,5.391785952656857,237.673076540412,1427.1099244335426,3.42853854649436,2.585995483570971,0.0226857245723416,0,0,not flagged,0
LEO1,2679,30.588016462187948,372.9338755492074,2276.845354230026,3.44067070822579,2.610012201515766,0.0820199463434154,1,0,common essential,96
FIGN,9942,6.94710882361556,101.3613774877549,595.9321683443895,3.44118118382461,2.5555219743273088,0.0685380269664825,0,0,not flagged,1
ARID4A,7568,4.66596861287612,66.74213446261021,378.5143449428839,3.48043395034783,2.5035002165085287,0.0699103894480638,0,0,not flagged,11
TNRC6B,19998,8.813496268766016,145.922737576672,935.682789727573,3.49783566484109,2.680731372196706,0.0603983752986757,0,0,not flagged,5
ZFHX3,17503,6.0139151010403324,70.72134899253646,463.2587548976409,3.52585344825714,2.7114277014237778,0.085036770179186,0,0,not flagged,2
ZNF221,2715,3.21433393331466,37.005115320823286,206.7342913090835,3.54263435126116,2.4816610653491264,0.086861881268234,0,0,not flagged,1
ZNF462,12259,2.2811402107394327,75.90527580036179,503.78814996187504,3.5486224409675,2.7303837027400237,0.0300524592880612,0,0,not flagged,0
CCP110,10111,6.7397324408210695,111.23384730389144,739.3369095631065,3.57658260756139,2.732525905911717,0.0605906619628833,1,0,common essential,222
RBAK,6960,2.69589297632843,28.87305743157937,187.0894010012646,3.65920572189094,2.6955095671171008,0.0933705404326127,0,0,not flagged,0
TNRC6C,11058,0.0,52.70545511759698,381.50575997529864,3.69697881185584,2.855444756021071,0.0,0,0,not flagged,2
CHSY3,3938,0.9331937225752248,10.000674647550658,8.92926467499498,0.649912048349469,-0.1633111363719431,0.093313076913644,0,0,not flagged,0
FAM149B1,7473,0.72581733978073,25.49008695470193,19.48906399624397,0.439082859685245,-0.3870972939759861,0.0284744944601628,0,0,not flagged,1
SGCE,2547,8.81349626876601,114.11280899510648,85.6153220711971,0.403031773293238,-0.4144777480268882,0.0772349427411252,0,0,not flagged,160
ARMCX2,3589,0.0,25.179787991523902,19.90168408005455,0.477785840484031,-0.3392237340299823,0.0,0,0,not flagged,0
EDA2R,3557,5.288097761259605,78.1705164514763,59.11329121956624,0.424368853162216,-0.4030825326305784,0.0676482387645749,0,0,not flagged,0
EPN2,9844,0.0,11.895734099515858,9.295210996488938,0.441313712841218,-0.3555458099451051,0.0,0,0,not flagged,14
ZNF34,2222,0.72581733978073,11.94771320486054,11.2241325326613,0.747122734223173,-0.0900527866002103,0.0607494779407204,0,0,not flagged,12
IRF2BP2,4724,10.472507331121966,202.58854830367747,148.99150787250812,0.393111827941348,-0.443296906097815,0.0516934812890994,0,1,strongly selective,187
ACSS3,6121,0.0,10.658789016706526,8.77833240982084,0.515091891569817,-0.2797350849336916,0.0,0,0,not flagged,1
TRIM45,4368,1.14057010536972,16.47154061977776,13.027806850170442,0.482784156005335,-0.3381498978549445,0.0692448952832141,0,0,not flagged,20
HOXA6,1285,1.9700756365477,24.633678328013747,21.316568528336024,0.63994829756432,-0.2085657565963537,0.0799748868323616,0,0,not flagged,18
DZIP1,8469,5.184409569862361,55.35636821191829,39.72603043753561,0.356325582192504,-0.4785621335958112,0.0936551608663184,0,0,not flagged,0
CALCOCO1,6296,3.42171031610916,34.69498910592522,25.261514274911548,0.379312986467694,-0.4576309625990857,0.0986226081715298,0,0,not flagged,16
IQCH,7108,0.518440956986236,10.444373744446215,8.19827578428351,0.451263102464347,-0.3489555327580151,0.0496382999758043,0,0,not flagged,2
SH3YL1,11165,0.72581733978073,10.108993534934855,7.503020610334559,0.419392702946777,-0.4296008373437663,0.071799169449702,0,0,not flagged,8
CERKL,4765,0.518440956986236,14.915242006197452,11.37041329392793,0.429328950248822,-0.3912013724728391,0.0347591381199727,0,0,not flagged,0
TOP2B,5965,0.7258173397807299,150.71829246281368,103.18381247316916,0.302603433721092,-0.5465937745113533,0.0048157216215796,0,0,not flagged,6
SYT11,5240,1.244258296766966,41.08966844137246,29.30407398520401,0.36477654261592,-0.487533271921423,0.0302815365507827,0,1,strongly selective,11
CACHD1,6392,1.970075636547694,71.32981337599644,49.440134505183465,0.284828029976212,-0.5287329965945227,0.0276192456324392,0,0,not flagged,1
BCL2L2,4189,0.207376382794494,21.953842166580376,15.766784544389546,0.353739202891648,-0.4773272485169419,0.009446017750377,0,1,strongly selective,55
TMED7,3894,4.043839464492642,76.33590148970201,51.73397210484541,0.278243497644965,-0.561159904106262,0.052974280588514,0,1,strongly selective,11
CYP3A5,6731,0.0,11.46210551429438,8.199354227583017,0.376655418353535,-0.4827895534896503,0.0,0,0,not flagged,3
DOCK3,8755,0.72581733978073,16.453948911659243,11.548514506975303,0.387081060240399,-0.510354415115061,0.0441120453015638,0,0,not flagged,0
GDF7,4162,1.03688191397247,12.07438435252277,8.927229107247525,0.39407277823927,-0.4352444622547526,0.0858745161409267,0,1,strongly selective,3
HAND1,1738,0.0,33.77336000277979,25.07172877722932,0.379077757016772,-0.4296760314519002,0.0,0,1,strongly selective,5
PLIN2,5094,0.72581733978073,13.035591285411748,9.46027801312438,0.363272218381925,-0.4620836513864516,0.0556796637673811,0,0,not flagged,8
OPN1SW,1096,0.0,14.709010051341345,12.174641409073422,0.547956448949142,-0.272616850547479,0.0,0,0,not flagged,0
C5orf63,7190,0.0,11.51227483978828,8.008883440038556,0.308137019358891,-0.5229523028086747,0.0,0,0,not flagged,2
KCTD12,6229,15.553228709587115,217.37950620161564,143.4301661929221,0.219787204540019,-0.5998332355978989,0.071548735119316,0,0,not flagged,0
CNPY1,2473,0.103688191397247,13.271449532953715,9.811248681811772,0.397460527591848,-0.4354342437572814,0.0078128761398507,0,0,not flagged,0
MMD,3177,4.665968612876123,55.52085598630558,37.54793792996941,0.246944024594853,-0.5641717788178956,0.0840399257177699,0,0,not flagged,4
GLT8D2,3271,3.11064574191742,33.65987284124202,22.785864333963627,0.257466907649529,-0.5626861608030893,0.092414066939257,0,0,not flagged,0
C1orf226,4487,0.0,11.041329418658394,7.824296215376773,0.325415667995486,-0.4963443460742955,0.0,0,0,not flagged,5
ZSWIM1,2769,7.361861589204553,80.17044749666356,55.28709564053764,0.270053237957251,-0.536046761328356,0.0918276225102888,0,0,not flagged,4
MYC,2995,31.935962950352145,325.7257296429052,211.4797823295136,0.214285020742453,-0.6231140119180655,0.0980455642400853,0,0,not flagged,1129
NECAB1,6408,0.311064574191741,10.895386449130378,7.4578455587983425,0.274731992952173,-0.5462768981380545,0.0285501184968587,0,0,not flagged,0
ZDHHC20,2046,11.716765627888948,218.597868723854,136.5009025396077,0.166993674885116,-0.6793291537098609,0.05359963341038,0,0,not flagged,15
HOXD13,2240,1.45163467956146,62.79894384723715,40.694048079394975,0.216741320531358,-0.6257977303177026,0.0231155906553566,0,0,not flagged,196
UBE2F,4051,0.0,10.83921658666832,7.196970997234637,0.255232216394354,-0.5901259258829816,0.0,0,1,strongly selective,34
CNTF,1886,0.0,10.849643015839083,6.947297195949898,0.363113632031139,-0.6423778238932952,0.0,0,0,not flagged,1
CSE1L,3726,122.352065848752,1361.3947682918297,837.8630418242041,0.13612219401795,-0.7002925057064088,0.0898725841309568,1,0,common essential,1186
PRKX,6452,0.0,34.051857796940794,21.34414646761281,0.164901181507673,-0.6736408902990518,0.0,0,0,not flagged,2
RAB38,1465,0.0,19.257075112665937,13.247639239413973,0.273257647780032,-0.5393136756882908,0.0,0,0,not flagged,0
SLC16A6,4056,0.207376382794494,15.237089638503637,9.80065672110027,0.202940171258868,-0.6361122694374518,0.0136099732766853,0,1,strongly selective,12
BBS9,5827,2.488516593533929,43.8980062682726,27.167549443333467,0.128245356218185,-0.6920686510300537,0.0566886017174887,0,0,not flagged,10
PTMA,3378,75.07025057160692,1597.5430212741842,971.4173726808522,0.0994111426192937,-0.7176857696397316,0.0469910666391516,0,0,not flagged,702
SH3RF3,5801,0.414752765588989,11.959420252630208,7.495091025913514,0.148765135736125,-0.6734118011431689,0.0346800059557881,0,1,strongly selective,1
ACRV1,2212,0.0,10.907585898991536,6.635321616502296,0.234429023119839,-0.7162429531723415,0.0,0,0,not flagged,0
SLC31A1,5320,13.27208849884764,225.7407581966579,137.95834774543584,0.103658215683894,-0.7103935065791628,0.0587934965970364,0,1,strongly selective,188
KCNJ8,2484,3.006957550520165,79.57448452607896,50.70744263996148,0.121025160243404,-0.6500051947869508,0.0377879614103525,0,0,not flagged,0
NKX1-2,1646,0.622129148383484,27.963728525378183,17.18037469510865,0.127695022003031,-0.7024715673715115,0.0222477180687431,0,0,not flagged,8
LHX2,2655,1.866387445150449,20.365285894477655,12.316836452019048,0.104847689503633,-0.7250177072524112,0.0916455312643829,0,0,not flagged,0
HOXB5,2041,0.622129148383483,17.492075349589513,9.878405757444805,0.130103721048434,-0.8237161545232609,0.03556634281238,0,0,not flagged,13
SIX3,2658,0.207376382794494,14.892934366389914,8.52516746980365,0.135313969141942,-0.8041050572606567,0.0139244810789267,0,1,strongly selective,2
LEPR,11457,3.110645741917411,34.709331142851156,20.378486239194025,0.0326188746745529,-0.7679844897886655,0.0896198699166834,0,0,not flagged,4
ZNF157,2318,0.207376382794494,14.051269961994445,8.632611030344615,0.0667083963932895,-0.7021877613761011,0.0147585508893787,0,0,not flagged,0
TMLHE,3922,2.9032693591229197,35.56476789122991,20.411754574215852,0.0334292992855192,-0.8007475204176091,0.0816332997870865,0,0,not flagged,0
DNAJC22,3477,0.933193722575224,13.039876507940296,7.398079622682957,0.0379590736297052,-0.816864644511701,0.0715646135150881,0,0,not flagged,0
LHX4,7324,1.3479464881642138,16.716086765797225,8.875727726173967,0.031872223640329,-0.9125381115085964,0.0806376819556982,0,0,not flagged,11
EFNA4,1263,1.24425829676697,29.73515303014845,16.969803576570794,0.0216504029401717,-0.8088348307517169,0.0418446912146514,0,0,not flagged,15
